Search results from the CABI Invasive Species Compendium Advanced Datasheet Search 8/8/2021.
Search summary - (distribution:"6252001" OR distribution:"4482348") AND (type:"Full") AND (group:"Plants") AND (riskLikelihoods:"riskHighlyLikelyToBeTransportedInternationallyDeliberately")
"Citation:  CABI, 2021. Invasive Species Compendium. Wallingford, UK: CAB International. www.cabi.org/isc."
Search URL: https://www.cabi.org/isc/AdvancedSearch/#(distribution:"@@6252001" OR distribution:"@@4482348") AND (type:"Full") AND (group:"Plants") AND (riskLikelihoods:"riskHighlyLikelyToBeTransportedInternationallyDeliberately")
For terms and conditions see: https://www.cabi.org/terms-and-conditions/
Limiting returned results to 500 from of a total of 697.
Preferred scientific name, International common name, ISC content, Plant pest, Taxonomic group, Domain, Kingdon, Phylum, Class, Order, Family, Datasheet URL
Glechoma hederacea, ground ivy, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/25249
Gleditsia triacanthos, honey locust, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/25272
Gliricidia sepium, gliricidia, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/25380
Glyceria maxima, reed sweet-grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/81510
Gomphocarpus physocarpus, balloon cotton bush, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Asclepiadaceae, https://www.cabi.org/isc/datasheet/114618
Gomphrena globosa, globe amaranth, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Amaranthaceae, https://www.cabi.org/isc/datasheet/25617
Gossypium barbadense, Gallini cotton, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Malvaceae, https://www.cabi.org/isc/datasheet/25794
Grevillea robusta, silky oak, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Proteales, Proteaceae, https://www.cabi.org/isc/datasheet/25866
Gunnera tinctoria, giant rhubarb, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Haloragales, Gunneraceae, https://www.cabi.org/isc/datasheet/107826
Gypsophila paniculata, baby’s breath, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Caryophyllaceae, https://www.cabi.org/isc/datasheet/26266
Haematoxylum campechianum, logwood, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/26332
Hedera helix, ivy, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Araliales, Araliaceae, https://www.cabi.org/isc/datasheet/26694
Hedychium coccineum, scarlet ginger lily, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Zingiberales, Zingiberaceae, https://www.cabi.org/isc/datasheet/114692
Hedychium coronarium, white butterfly ginger lily, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Zingiberales, Zingiberaceae, https://www.cabi.org/isc/datasheet/26678
Hedychium flavescens, wild ginger, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Zingiberales, Zingiberaceae, https://www.cabi.org/isc/datasheet/107733
Hedychium gardnerianum, kahili ginger, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Zingiberales, Zingiberaceae, https://www.cabi.org/isc/datasheet/26679
Helenium amarum, bitterweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/121130
Helianthus debilis, beach sunflower, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/114701
Helianthus tuberosus, Jerusalem artichoke, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/26716
Heliconia bihai, macaw flower, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Zingiberales, Heliconiaceae, https://www.cabi.org/isc/datasheet/109790
Heliocarpus americanus, white moho, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Tiliaceae, https://www.cabi.org/isc/datasheet/26613
Heliotropium curassavicum, salt heliotrope, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Boraginales, Boraginaceae, https://www.cabi.org/isc/datasheet/114723
Hemigraphis alternata, red ivy, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Acanthaceae, https://www.cabi.org/isc/datasheet/121880
Heracleum mantegazzianum, giant hogweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Apiales, Apiaceae, https://www.cabi.org/isc/datasheet/26911
Heterotis rotundifolia, pink lady, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Melastomataceae, https://www.cabi.org/isc/datasheet/120226
Hibiscus elatus, blue mahoe, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Malvaceae, https://www.cabi.org/isc/datasheet/27120
Hibiscus tiliaceus, coast cottonwood, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Malvaceae, https://www.cabi.org/isc/datasheet/27132
Hiptage benghalensis, hiptage, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygalales, Malpighiaceae, https://www.cabi.org/isc/datasheet/27228
Holcus lanatus, common velvet grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/114824
Humulus scandens, Japanese hop, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Urticales, Cannabaceae, https://www.cabi.org/isc/datasheet/108921
Hydrilla verticillata, hydrilla, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Hydrocharitales, Hydrocharitaceae, https://www.cabi.org/isc/datasheet/28170
Hydrocharis morsus-ranae, , Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Hydrocharitales, Hydrocharitaceae, https://www.cabi.org/isc/datasheet/28140
Hydrocotyle ranunculoides, floating pennywort, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Apiales, Apiaceae, https://www.cabi.org/isc/datasheet/28068
Hygrophila polysperma, Indian swampweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Acanthaceae, https://www.cabi.org/isc/datasheet/28135
Hylocereus undatus, dragon fruit, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Cactaceae, https://www.cabi.org/isc/datasheet/27317
Hymenachne amplexicaulis, hymenachne, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/109219
Hyoscyamus niger, black henbane, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Solanaceae, https://www.cabi.org/isc/datasheet/28251
Hyparrhenia rufa, Jaragua grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/27716
Hypericum perforatum, St John's wort, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Theales, Clusiaceae, https://www.cabi.org/isc/datasheet/28268
Hyptis suaveolens, pignut, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/110258
Impatiens balsamina, garden balsam, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Balsaminales, Balsaminaceae, https://www.cabi.org/isc/datasheet/28765
Impatiens glandulifera, Himalayan balsam, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Balsaminales, Balsaminaceae, https://www.cabi.org/isc/datasheet/28766
Impatiens walleriana, busy lizzy, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Balsaminales, Balsaminaceae, https://www.cabi.org/isc/datasheet/28769
Imperata cylindrica, cogon grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/28580
Indigofera hirsuta, hairy indigo, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/28601
Indigofera spicata, creeping indigo, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/79262
Indigofera suffruticosa, Anil indigo, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/28611
Indigofera tinctoria, true indigo, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/28613
Indigofera trita subsp. scabra, Asian Indigo, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/120555
Ipomoea alba, white moonflower , Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/119823
Ipomoea aquatica, swamp morning-glory, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/28781
Ipomoea cairica, five-fingered morning glory, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/28786
Ipomoea carnea subsp. fistulosa, bush morning glory, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/28785
Ipomoea hederifolia, scarlet-creeper , Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/119818
Ipomoea indica, ocean blue morning-glory, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/107833
Ipomoea nil, white edge morning-glory, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/107882
Ipomoea ochracea, fence morning-glory, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/114969
Ipomoea purpurea, tall morning glory, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/40052
Ipomoea quamoclit, cypress vine, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/28796
Isatis tinctoria, dyer's woad, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Capparidales, Brassicaceae, https://www.cabi.org/isc/datasheet/28902
Ischaemum rugosum, saramollagrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/28909
Ixora casei, giant red ixora, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Rubiaceae, https://www.cabi.org/isc/datasheet/110261
Ixora finlaysoniana, white jungle flame, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Rubiaceae, https://www.cabi.org/isc/datasheet/29177
Jacaranda mimosifolia, jacaranda, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Bignoniaceae, https://www.cabi.org/isc/datasheet/29212
Jasminum fluminense, Brazilian jasmine, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/115014
Jasminum multiflorum, star jasmine, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/115016
Jasminum sambac, Arabian jasmine, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/28388
Jatropha curcas, jatropha, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Euphorbiales, Euphorbiaceae, https://www.cabi.org/isc/datasheet/28393
Jatropha gossypiifolia, bellyache bush, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Euphorbiales, Euphorbiaceae, https://www.cabi.org/isc/datasheet/28394
Juncus ensifolius, swordleaf rush, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Juncaceae, https://www.cabi.org/isc/datasheet/115030
Juncus planifolius, broadleaf rush, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Juncaceae, https://www.cabi.org/isc/datasheet/115039
Justicia pectoralis, freshcut, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Acanthaceae, https://www.cabi.org/isc/datasheet/29291
Kalanchoe blossfeldiana, flaming katy, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Crassulaceae, https://www.cabi.org/isc/datasheet/29327
Kalanchoe daigremontiana, devil's backbone, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Crassulaceae, https://www.cabi.org/isc/datasheet/115049
Kalanchoe delagoensis, chandelier plant, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Crassulaceae, https://www.cabi.org/isc/datasheet/115050
Kalanchoe integra, Never die, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Crassulaceae, https://www.cabi.org/isc/datasheet/119824
Kalanchoe pinnata, cathedral bells, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Crassulaceae, https://www.cabi.org/isc/datasheet/29328
Kappaphycus, , Full, No, Plants, Eukaryota, Plantae, Rhodophyta, Rhodophyceae, Gigartinales, Solieriaceae, https://www.cabi.org/isc/datasheet/100509
Kunzea ericoides, kanuka, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Myrtaceae, https://www.cabi.org/isc/datasheet/29565
Lagenaria siceraria, bottle gourd, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Violales, Cucurbitaceae, https://www.cabi.org/isc/datasheet/30556
Lagerstroemia indica, Indian crape myrtle, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Lythraceae, https://www.cabi.org/isc/datasheet/29669
Lagerstroemia speciosa, Pride of India, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Lythraceae, https://www.cabi.org/isc/datasheet/29704
Lamium amplexicaule, henbit deadnettle, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/29728
Lantana camara, lantana, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Verbenaceae, https://www.cabi.org/isc/datasheet/29771
Lathyrus odoratus, sweet pea, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/31584
Lawsonia inermis, Egyptian privet, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Lythraceae, https://www.cabi.org/isc/datasheet/29956
Lemna aequinoctialis, lesser duckweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Arales, Araceae, https://www.cabi.org/isc/datasheet/121132
Leonurus japonicus, honeyweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/115194
Lepidium draba, hoary cress, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Capparidales, Brassicaceae, https://www.cabi.org/isc/datasheet/10621
Lepidium virginicum, Virginian peppercress, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Capparidales, Brassicaceae, https://www.cabi.org/isc/datasheet/30303
Leptospermum scoparium, manuka, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Myrtaceae, https://www.cabi.org/isc/datasheet/30097
Lespedeza cuneata, sericea lespedeza, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/20616387
Leucaena diversifolia, , Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/31625
Leucaena leucocephala, leucaena, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/31634
Leucophyllum frutescens, Texas barometer bush, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Scrophulariaceae, https://www.cabi.org/isc/datasheet/30466
Ligustrum lucidum, broad-leaf privet, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/30751
Ligustrum sinense, Chinese privet, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/30763
Ligustrum vulgare, common privet, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/30764
Limnobium laevigatum, South American spongeplant, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Hydrocharitales, Hydrocharitaceae, https://www.cabi.org/isc/datasheet/115273
Limnocharis flava, yellow bur-head, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Hydrocharitales, Limnocharitaceae, https://www.cabi.org/isc/datasheet/30804
Linaria dalmatica, dalmatian toadflax, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Scrophulariaceae, https://www.cabi.org/isc/datasheet/30827
Livistona chinensis, Chinese fan palm, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Arecales, Arecaceae, https://www.cabi.org/isc/datasheet/31059
Lolium perenne, perennial ryegrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/31166
Lonicera japonica, Japanese honeysuckle, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Dipsacales, Caprifoliaceae, https://www.cabi.org/isc/datasheet/31191
Lonicera maackii, Amur honeysuckle, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Dipsacales, Caprifoliaceae, https://www.cabi.org/isc/datasheet/31192
Ludwigia grandiflora, water primrose, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Onagraceae, https://www.cabi.org/isc/datasheet/109148
Ludwigia palustris, marsh seedbox, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Onagraceae, https://www.cabi.org/isc/datasheet/120287
Ludwigia peploides, water primrose, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Onagraceae, https://www.cabi.org/isc/datasheet/31673
Luffa acutangula, angled luffa, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Violales, Cucurbitaceae, https://www.cabi.org/isc/datasheet/31692
Lupinus angustifolius, narrow-leaf lupin, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/31706
Lupinus polyphyllus, garden lupin, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/31710
Lygodium japonicum, Japanese climbing fern, Full, No, Plants, Eukaryota, Plantae, Pteridophyta, Filicopsida, , Schizaeaceae, https://www.cabi.org/isc/datasheet/31783
Lygodium microphyllum, old world climbing fern, Full, No, Plants, Eukaryota, Plantae, Pteridophyta, Filicopsida, , Schizaeaceae, https://www.cabi.org/isc/datasheet/110270
Lythrum salicaria, purple loosestrife, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Lythraceae, https://www.cabi.org/isc/datasheet/31890
Macaranga tanarius, parasol leaf tree, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Euphorbiales, Euphorbiaceae, https://www.cabi.org/isc/datasheet/32763
Macroptilium atropurpureum, siratro, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/110272
Macrothelypteris torresiana, swordfern, Full, No, Plants, Eukaryota, Plantae, Pteridophyta, Filicopsida, , Thelypteridaceae, https://www.cabi.org/isc/datasheet/115457
Malvaviscus arboreus, wax mallow, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Malvaceae, https://www.cabi.org/isc/datasheet/32383
Malvaviscus penduliflorus, Turk's cap mallow, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Malvaceae, https://www.cabi.org/isc/datasheet/86508374
Mangifera indica, mango, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Sapindales, Anacardiaceae, https://www.cabi.org/isc/datasheet/34505
Manilkara zapota, sapodilla, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Ebenales, Sapotaceae, https://www.cabi.org/isc/datasheet/34560
Maranta arundinacea, arrowroot, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Zingiberales, Marantaceae, https://www.cabi.org/isc/datasheet/32455
Marrubium vulgare, horehound, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/119607
Medicago lupulina, black medick, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/33034
Medicago polymorpha, bur clover, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/33031
Megathyrsus maximus, Guinea grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38666
Melaleuca quinquenervia, paperbark tree, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Myrtaceae, https://www.cabi.org/isc/datasheet/34348
Melia azedarach, Chinaberry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rutales, Meliaceae, https://www.cabi.org/isc/datasheet/33144
Melicoccus bijugatus, Spanish lime, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Sapindales, Sapindaceae, https://www.cabi.org/isc/datasheet/33184
Melilotus albus, honey clover, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/33693
Melilotus officinalis, yellow sweet clover, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/33697
Melinis minutiflora, molasses grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/32983
Melinis repens, natal redtop, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/116730
Mentha pulegium, pennyroyal, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/115572
Merremia aegyptia, hairy woodrose, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/119828
Merremia cissoides, roadside woodrose, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/119829
Merremia tuberosa, woodrose, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/115577
Merremia umbellata, hogvine, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Convolvulaceae, https://www.cabi.org/isc/datasheet/33477
Miconia calvescens, miconia, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Melastomataceae, https://www.cabi.org/isc/datasheet/33990
Mimosa pudica, sensitive plant, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/34202
Mirabilis jalapa, four o'clock flower, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Nyctaginaceae, https://www.cabi.org/isc/datasheet/34254
Miscanthus sinensis, eulalia, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/34269
Momordica balsamina, common balsam apple, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Violales, Cucurbitaceae, https://www.cabi.org/isc/datasheet/34677
Moraea, Cape tulip, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Liliales, Iridaceae, https://www.cabi.org/isc/datasheet/110405
Moraea collina, Cape tulip, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Liliales, Iridaceae, https://www.cabi.org/isc/datasheet/110455
Morella faya, firetree, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myricales, Myricaceae, https://www.cabi.org/isc/datasheet/35490
Morinda citrifolia, Indian mulberry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Rubiaceae, https://www.cabi.org/isc/datasheet/34854
Moringa oleifera, horse radish tree, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Capparidales, Moringaceae, https://www.cabi.org/isc/datasheet/34868
Morus nigra, black mulberry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Urticales, Moraceae, https://www.cabi.org/isc/datasheet/34830
Mucuna pruriens, velvet bean, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/35134
